page,text,filename,extraction_method,timestamp,metadata_title,metadata_author,metadata_creator,metadata_producer,metadata_subject,metadata_creation_date,metadata_modification_date,metadata_pages
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,"Do you have any of these symptoms Persistent fever, severe pain, confusion or altered mental",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,status,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,"Do you have any of these conditions chronic kidney disease , stomach ulcers",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,"Are you taking blood thinners such warfarin, eliquis, pradaxa , plavix",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,( please contact us by text message or call if you answered yes to one of the above ),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,*** Anti-inflamatory,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,"Prednisone 20 mg tabs , 10 tabs",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Instructions,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Take 2 tabs daily with food for 5 days,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,"Take in the morning , avoid taking before bed or late in the day to avoid insomnia",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Drink plenty water to achieve adequate hydration,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,AND !!!,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,(Are you interested in treatment for pain ? ),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,*** NSAID,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,"Ibuprofen (advil , motrin) 800mg , 20 tabs",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Instructions,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Take one tablet every 6-8 hours as needed for headache / pain,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Can be taken with Tylenol 650mg - 1000mg alternating every 6-8 hours with,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Ibuprofen,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
4,Drink plenty water to achieve adequate hydration,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,(3) Bacterial (acute) Sinusitis : ( Location : HEAD),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,https://pharmeasy.in/blog/home-remedies-for-sinus-problems/,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Overview :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"Bacterial sinusitis, also known as acute bacterial rhinosinusitis, is a condition characterized by the inflammation of the",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"sinuses, typically due to a bacterial infection. It often develops as a complication of a viral upper respiratory infection or",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,persists after a viral sinusitis.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Symptoms :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"Prolonged symptoms > 7-10 days , persistent discharge , yellowish - greenish discharge , fever , worsening symptoms",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"after initial improvement , facial pain, facial pressure , headache . .",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Red flags :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"Persistent fever, Intractable pain, confusion or altered mental status",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Diagnosis :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Diagnosis can be made based on presenting symptoms and/or physical exam . Imaging studies can be helpful to,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,confirm diagnosis .,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Treatment :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Ibuprofen 600 - 800mg,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"Oral Antibiotics : Augmentin 875-125mg , clindamycin 300mg",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Adequate hydration and rest are essential to support the body’s immune response and aid recovery.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,Causes :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"Bacterial Infections by pathogens such such as Streptococcus pneumoniae, Haemophilus influenzae, and Moraxella",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
5,"catarrhalis. Infection may follow after a recent viral upper respiratory infection, which damages the mucous membranes,",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
