page,text,filename,extraction_method,timestamp,metadata_title,metadata_author,metadata_creator,metadata_producer,metadata_subject,metadata_creation_date,metadata_modification_date,metadata_pages
1,wetin dey sabi.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,big big grammar wey dem dey carry from US come dey give us for here.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Ha. my friend where una dey waka go now?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,I dey waka fast i wan quick reach market.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,"Me, i see una for town.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,The guy don talk am plenty time.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,I don do wetin you say make I do.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Na me go see the man wey go bring money.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Na Akin book be that.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Dem been buy two pencils.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,En go school yestersday.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Who dey purge no dey select toilet.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,watch my pikin no mean kill am for me.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,You too dey do.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Hunger dey tear my belle.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Nigerian makeup artist chop prison sentence afta e abuse naira for im wedding.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,How the price of crude oil wey drop fit affect Naija economy?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,US President Donald Trump tariffs don cause wildfires across global stock markets.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,en dey go school everyday.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Some adults dey drink human breast milk.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,"wit di drop for crude oil price, how government go do?",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Una Good morning!,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
1,Enjoy am and no forget to share am to people.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"No mata how pikin sabi book reach, e go still read book wen exam reach.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Fifty-seven-year-old Rebecca Ntsanwisi from South Africa bin set up soccer grannies teams across di continent to improve di mental and physical health of older women.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Now, five teams from Africa dey currently take part in di soccer Grannies World Cup tournament for Limpopo, wey di oldest player na ova 80 years.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"All across di kontri, reports sat at least 2,000 people don die.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Take am back, protesters for Port Harcourt run afta police wey fire teargas to scata dia protest.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Di protest dey hold for major cities across Naija,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Di announcement touch Asian stock markets no be small.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,One analyst tell us say na bloodbath.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Sabi people no gree say dire wolf don come back from extinction.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Hunger wan kill me.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,en don go school now.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na wetin dey inside heart, dey come out for mouth. If you no like the heat, comot for kitchen.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,No dey wash your dirty linen for public.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na after rain, sunshine dey come.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you wan make friend, be friend.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,No dey throw stone for glass house.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"wetin you give, na wetin you go receive.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get sense, you go suffer.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,No dey bite the hand wey dey feed you.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na from small, pikin dey learn how to climb tree.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you wan live long, learn how to close mouth",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,No dey judge person until you waka for im shoes.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na wetin dey sweet goat, dey kill am.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get shame, you go do anything.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,No dey put all your eggs for one basket.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na from mistake, person dey learn.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you wan be leader, learn how to serve.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"No dey follow crowd, you fit enter wrong road.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na wetin dey eye, dey fear.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get plan, you plan to fail.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"No dey look down on anybody, you no know tomorrow.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na wetin you believe, na wetin you go achieve.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get courage, you no go do anything.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"No dey compare yourself to others, everybody get their own time. Na wetin dey mind, dey show for face.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get focus, you go lose your way.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"No dey take things for granted, appreciate wetin you get.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na wetin you give attention to, dey grow.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get discipline, you no go achieve anything.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"No dey dwell on the past, focus on the future.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Na wetin you value, dey determine your life.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"If you no get gratitude, you go dey suffer.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,dis one mean say di world dey go into recession?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"Adult wey drink human breast milk, believe say e get health benefit.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,experts warn say to buy milk wey don spoil online and drink am dey pose serious health risks and raise concerns.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,wetin di the science tok?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Health benefits dey for adults wey dey drink breast milk?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,"For di 2025 budget wey president Tinubu sign, Nigeria peg crude oil price for $75 per barrel.",121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,You don enter yankee before?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Dem fit no get di skills of Lionel Messi or Cristiano Ronaldo.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,nothing dey stop dis African grannies from practicing dia goal kicks and tackling skills.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,grannies from practicing dia goal kicks and tackling skills.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,We hear how football don give di grannies a new lease of life.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,At least 12 pikin and one teacher don die wen dia preschool collapse for Friday ogbonge earthquake for Myanmar.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Locals dey fear say dem fit discover more deadbody.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,di military get history of covering up di scale of national kasala.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Video catch one yet to be identified officer dey fire teargas into di middle of protesters for di Rivers State capital.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Di case bin start from comments wey di politician bin make about di investigative journalist.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Nigeria President Bola Tinubu Tinubu invoke section 305 of di kontri constitution to declare a state of emergence.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,E also set one world records on di same day for di 'heaviest locomotive pull',121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Tinubu for fit solve di political crisis for Rivers state before dis time'.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,President wey declare state of emergency don take di state back plenti years..,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,We tink say na bomb bicos of how loud e dey and how e bin dey shake evriwia'.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Di speed wey you run depend on wetin dey pursue you.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Na old firewood dey turn charcoal.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Di first plane don land for Heathrow airport afta fire incident.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Na di striker Victor Osimhen net di two goals for Super Eagles.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,How di second half go end?,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
2,Rwanda chop 2 goals to nil from Naija for di first half of dia 2026 World Cup qualifier match.,121e0a01-54bd-4de0-af45-0fb73e1d111d.pdf,pymupdf,2025-04-29 15:47:20,,,Google Sheets,,,,,24
